Index,Country,City,Hotel,Address,Popularity,Latitude,Longitude
204,CA,Toronto,The Lodge at Pine Cove,"1013 528a Hwy, Wolseley Bay, French River, Northeastern Ontario, Ontario, Canada",294,46.0944,-80.23568
205,CA,Toronto,"The Grand Tappattoo Resort, Ascend Hotel Collection","30 Tapatoo Trail, Parry Sound, Northeastern Ontario, Ontario, Canada",261,45.336,-80.04482
206,CA,Toronto,Element Toronto Airport,"6257 Airport Road, Mississauga, Ontario, Canada",19,43.69028,-79.62173
207,CA,Toronto,Whispering Springs Wilderness Retreat,"141 Mercer Lane, Grafton, Ontario, Canada",231,44.04697,-77.95126
208,CA,Toronto,Isabella Hotel and Suites,"556 Sherbourne St, Toronto, Ontario, Canada",400,43.67002,-79.37613
209,CA,Toronto,Stay Inn,"560 Evans Avenue, Toronto, Ontario, Canada",333,43.65599,-79.48487
210,CA,Toronto,Nottawasaga Inn Resort,"6015 Highway 89, Alliston, New Tecumseth, Ontario, Canada",807,44.16545,-79.80075
211,CA,Toronto,Madison Manor Boutique Hotel,"20 Madison Ave, Toronto, Ontario, Canada",278,43.66811,-79.40345
212,CA,Toronto,"Holiday Inn Express & Suites Clarington - Bowmanville, an IHG Hotel","37 Spicer Sq, Bowmanville, Ontario, Canada",197,43.89522,-78.69429
213,CA,Toronto,"Staybridge Suites Oakville-Burlington, an IHG Hotel","2511 Wyecroft Rd, Oakville, Ontario, Canada",198,43.40827,-79.73501
214,CA,Toronto,"Holiday Inn Express Toronto East - Scarborough, an IHG Hotel","50 Estate Drive, Toronto, Ontario, Canada",347,45.11557,-79.59576
215,CA,Toronto,Quality Suites,"1700 Champlain Ave, Whitby, Ontario, Canada",212,43.87194,-78.89593
216,CA,Toronto,Monte Carlo Inn - Brampton Suites,"45 Coventry Rd, Brampton, Ontario, Canada",308,43.74005,-79.69231
217,CA,Toronto,The Rex Hotel,"194 Queen St W, Toronto, Ontario, Canada",345,43.65063,-79.38852
218,CA,Toronto,Sheraton Gateway Hotel in Toronto International Airport,"Terminal 3, Toronto AMF, Mississauga, Ontario, Canada",52,43.6865,-79.61608
219,CA,Toronto,City Centre Hotel,"321 Jarvis St, Toronto, Ontario, Canada",329,43.65988,-79.37538
220,CA,Toronto,Quality Inn & Suites,"30 Clark Blvd, Brampton, Ontario, Canada",221,43.70126,-79.73809
221,CA,Toronto,Residence Inn Toronto Mississauga West,"55 Courtneypark Drive West, Mississauga, Ontario, Canada",18,43.63612,-79.69556
222,CA,Toronto,Kimpton Saint George,"280 Bloor St W, Toronto, Ontario, Canada",245,43.66761,-79.40086
223,CA,Toronto,Ace Hotel Toronto,"51 Camden St, Toronto, Ontario, Canada",24,43.64671,-79.39813
224,CA,Toronto,College Backpackers,"280 Augusta Ave, Toronto, Ontario, Canada",93,43.65685,-79.40335
225,CA,Toronto,Comfort Inn Airport West,"1500 Matheson Blvd E, Mississauga, Ontario, Canada",791,43.6426,-79.62888
226,CA,Toronto,Yogi Bear's Jellystone Park and Camp-Resort Toronto,"3666 Simcoe County Road 88, Bradford West Gwillimbury, Ontario, Canada",47,44.11187,-79.56418
227,CA,Toronto,DelSuites Furnished Accommodations,"Head Office: 4800 Dufferin Street, Toronto, Ontario, Canada",200,43.65895,-79.43498
228,CA,Toronto,"Holiday Inn Express Toronto Downtown, an IHG Hotel","111 Lombard Street, Toronto, Ontario, Canada",275,43.65215,-79.3729
229,CA,Toronto,Sonder The Beverley,"335 Queen St W, Toronto, Ontario, Canada",251,43.64943,-79.39207
230,CA,Toronto,Toronto Garden Inn,"142 Seaton St, Toronto, Ontario, Canada",276,43.65828,-79.36959
231,CA,Toronto,King Blue Hotel Toronto,"355 King St W, Toronto, Ontario, Canada",23,43.64594,-79.39195
232,CA,Toronto,Econo Lodge Inn & Suites Downtown,"335 Jarvis St, Toronto, Ontario, Canada",254,43.66035,-79.37549
233,CA,Toronto,Hyatt Place Toronto/Brampton,"3455 Queen Street East, Brampton, Ontario, Canada",28,43.75187,-79.68579
234,CA,Toronto,Hotel Ocho,"195 Spadina Ave, Toronto, Ontario, Canada",200,43.64999,-79.39654
235,CA,Toronto,Quality Hotel & Suites Woodstock,"580 Bruin Blvd, Woodstock, Ontario, Canada",181,43.1118,-80.73795
236,CA,Toronto,Four Points by Sheraton Toronto Airport East,"2180 Islington Avenue, Toronto, Ontario, Canada",48,43.70611,-79.5518
237,CA,Toronto,A Seaton Dream B & B,"243 Seaton St, Toronto, Ontario, Canada",141,43.66053,-79.37007
238,CA,Toronto,Residence & Conference Centre - Toronto Downtown,"80 Cooperage St, Toronto, Ontario, Canada",35,43.65331,-79.3573
239,CA,Toronto,Canadas Best Value Inn Toronto,"650 Evans Ave, Toronto, Ontario, Canada",214,43.65599,-79.48487
240,CA,Toronto,Alexandra Hotel,"77 Ryerson Ave, Toronto, Ontario, Canada",228,43.65009,-79.40261
241,CA,Toronto,Sonder at The Liberty,"1100 King St W, Toronto, Ontario, Canada",85,43.64008,-79.42332
242,CA,Toronto,W Toronto,"90 Bloor Street East, Toronto, Ontario, Canada",22,43.67088,-79.38487
243,CA,Toronto,Arise N Shine Toronto B&B,"110 Pape Ave, Toronto, Ontario, Canada",45,43.66211,-79.33819
244,CA,Toronto,Baldwin Village Inn,"9 Baldwin St, Toronto, Ontario, Canada",95,43.65591,-79.39258
245,CA,Toronto,INDEXG B&B,"50 Gladstone Ave, Toronto, Ontario, Canada",82,43.64393,-79.42789
246,CA,Toronto,Hampton Inn & Suites by Hilton Burlington Toronto,"1215 Appleby Line, Burlington, Ontario, Canada",11,43.38648,-79.77873
247,CA,Toronto,Living Suites Toronto,"250 Wellington St W, Toronto, Ontario, Canada",21,43.64507,-79.39087
248,CA,Toronto,Annex Quest House,"83 Spadina Rd, Toronto, Ontario, Canada",173,43.67027,-79.40495
249,CA,Toronto,Atlantis Suites - Toronto Furnished Apartment on York Street,"12 -14 York Street, Toronto, Ontario, Canada",20,43.69516,-79.46847
250,CA,Toronto,Park Suites Toronto - Front St. West,"373 Front St W, Toronto, Ontario, Canada",13,43.64285,-79.39175
251,CA,Toronto,Aloft Vaughan Mills,"151 Bass Pro Mills Dr, Vaughan, Ontario, Canada",818,43.82264,-79.53729
252,CA,Toronto,Best Western Plus Edmundston Hotel,"280 Boul Hebert, Edmundston, New Brunswick, Canada",1361,47.37818,-68.31284
253,CA,Toronto,Cambridge Suites - Halifax,"1583 Brunswick St, Halifax, Halifax Regional Municipality, Nova Scotia, Canada",4013,44.64514,-63.57557
254,CA,Toronto,JJ Furnished Apartments & Private Suites Toronto,"80 John St, Toronto, Ontario, Canada",14,43.64684,-79.39027
255,CA,Toronto,Samesun Toronto,"278 Augusta Ave, Toronto, Ontario, Canada",75,43.65682,-79.40327
256,CA,Toronto,Clifton Victoria Inn at the Falls,"5591 Victoria Ave, Niagara Falls, Ontario, Canada",1879,43.094,-79.07373
257,CA,Toronto,Days Inn & Suites by Wyndham Collingwood,"15 Cambridge, Collingwood, Ontario, Canada",1390,44.49976,-80.23647
258,CA,Toronto,University of Toronto-New College Residence - 45 Willcocks Residence,"45 Willcocks St, Toronto, Ontario, Canada",20,43.66119,-79.40076
259,CA,Toronto,Jarvis House Bed And Breakfast Inn Downtown Toronto,"344 Jarvis St, Toronto, Ontario, Canada",63,43.66302,-79.37723
260,CA,Toronto,Park Suites Toronto Blue Jay Way,"20 Blue Jays Way, Toronto, Ontario, Canada",27,43.64381,-79.39167
261,CA,Toronto,Hampton Inn by Hilton London,"840 Exeter Rd, London, Ontario, Canada",825,42.9271,-81.2136
262,CA,Toronto,Toronto Furnished Apartments - University Plaza,"140 Simcoe St, Toronto, Ontario, Canada",16,43.64949,-79.38718
263,CA,Toronto,Ambassador Inn Downtown Toronto Bed and Breakfast,"280 Jarvis St, Toronto, Ontario, Canada",17,43.66062,-79.37638
264,CA,Toronto,Via Veneto,"215 Mary Street, Niagara-on-the-Lake, Ontario, Canada",261,43.2525,-79.08241
265,CA,Toronto,Atlas Suites - CN Tower & Convention Centre Toronto,"300 Front St W, Toronto, Ontario, Canada",55,43.64406,-79.38944
266,CA,Toronto,Best Western Colonel Butler Inn,"278 Mary St, Niagara-on-the-Lake, Ontario, Canada",747,43.25331,-79.08501
267,CA,Toronto,Best Western Plus Otonabee Inn,"84 Lansdowne St E, Peterborough, Ontario, Canada",820,44.29006,-78.30306
268,CA,Toronto,Residence Inn by Marriott Whitby,"160 Consumers Dr, Whitby, Ontario, Canada",330,43.86856,-78.93061
269,CA,Toronto,Four Points by Sheraton Mississauga Meadowvale,"2501 Argentia Rd, Mississauga, Ontario, Canada",420,43.6015,-79.75535
270,CA,Toronto,Monte Carlo Inn Airport Suites,"7035 Edwards Blvd, Mississauga, Ontario, Canada",452,43.64945,-79.70386
271,CA,Toronto,Toronto Travellers Home,"588 Dundas St W, Toronto, Ontario, Canada",70,43.65262,-79.40081
272,CA,Toronto,Residence & Conference Centre - Toronto,"Seneca Residence/Conf Centre 1760 Finch Ave E, Toronto, Ontario, Canada",52,,
273,CA,Toronto,Grand Motel Toronto,"4626 Kingston Rd, Toronto, Ontario, Canada",49,43.67805,-79.30148
274,CA,Toronto,Trillium Suites toronto,"5 Mariner Terr, Toronto, Ontario, Canada",33,43.6399,-79.39051
275,CA,Toronto,Algonquin House,"1 Algonquin Ave, Toronto, Ontario, Canada",93,43.64334,-79.45388
276,CA,Toronto,The Waterside Inn,"15 Stavebank Rd S, Mississauga, Ontario, Canada",250,43.5517,-79.58422
277,CA,Toronto,Manoir Hovey,"575 Rue Hovey, North Hatley, Quebec, Canada",1636,45.26396,-71.99528
278,CA,Toronto,"Holiday Inn Vancouver Airport- Richmond, an IHG Hotel","10720 Cambie Road, Richmond, British Columbia, Canada",863,49.18363,-123.10447
279,CA,Toronto,Hotel Metro,"32 Covent Market Pl, London, Ontario, Canada",714,42.98295,-81.25042
280,CA,Toronto,Super 8 by Wyndham Thunder Bay,"439 Memorial Ave, Thunder Bay, Thunder Bay District, Ontario, Canada",514,48.42308,-89.23628
281,CA,Toronto,Comfort Suites Downtown,"1214 Crescent St, Montreal, Quebec, Canada",925,45.49645,-73.57487
282,CA,Toronto,Sweetheart Bed and Breakfast,"72 Henry St, Toronto, Ontario, Canada",43,43.65841,-79.3947
283,CA,Toronto,Algonquin Log Cabin and Cottage Outpost,"Surprise Lake, Kawawaymog Lake, Northeastern Ontario, Ontario, Canada",155,48.6326,-89.3283
284,CA,Toronto,Killarney Mountain Lodge,"3 Commissioner St, Killarney, Northeastern Ontario, Ontario, Canada",1000,45.97031,-81.50772
285,CA,Toronto,"Holiday Inn Express & Suites Brampton, an IHG Hotel","10 Nevets Rd, Brampton, Ontario, Canada",173,43.74148,-79.69226
286,CA,Toronto,Courtyard by Marriott Burlington,"1110 Burloak Drive, Burlington, Ontario, Canada",151,43.39863,-79.76127
287,CA,Toronto,Langdon Hall Country House Hotel & Spa,"1 Langdon Dr, Cambridge, Region of Waterloo, Ontario, Canada",732,43.38059,-80.37312
288,CA,Toronto,Elliott House B&B,"157 Dowling Ave, Toronto, Ontario, Canada",115,43.63794,-79.43878
289,CA,Toronto,Studio 6 Toronto,"165 Grange Ave, Toronto, Ontario, Canada",213,43.65091,-79.4014
290,CA,Toronto,Pan Pacific Toronto,"900 York Mills Road, Toronto, Ontario, Canada",105,43.75717,-79.35082
291,CA,Toronto,Northumberland Heights Wellness Retreat and Spa,"795 Northumberland Heights Rd, Cobourg, Ontario, Canada",122,44.01957,-78.09738
292,CA,Toronto,The Willowdale Hotel Toronto North York,"170 Willowdale Ave, Toronto, Ontario, Canada",12,43.767,-79.40137
293,CA,Toronto,Elm Hurst Inn & Spa,"Hwy 401 415 Harris St RR 5, Ingersoll, Ontario, Canada",650,43.02988,-80.85718
294,CA,Toronto,Newmarket Inn,"18667 Old Yonge St, Newmarket, Ontario, Canada",111,44.08349,-79.48646
295,CA,Toronto,Comfort Inn Mississauga,"31 Topflight Dr, Mississauga, Ontario, Canada",148,43.65094,-79.71165
296,CA,Toronto,The French Connection,"102 Burnside Dr, Toronto, Ontario, Canada",29,43.67896,-79.41703
297,CA,Toronto,University of Toronto - New College Residence - Wilson Hall Residence,"40 Willcocks St, Toronto, Ontario, Canada",79,43.66165,-79.40056
298,CA,Toronto,Victoria's Mansion Guest House,"68 Gloucester St, Toronto, Ontario, Canada",165,43.66747,-79.38222
299,CA,Toronto,Homewood Inn,"65 Homewood Ave, Toronto, Ontario, Canada",53,43.66512,-79.37499
300,CA,Toronto,The Broadview Hotel,"106 Broadview Ave, Toronto, Ontario, Canada",154,43.65907,-79.35008
301,CA,Toronto,Long Point Provincial Campground,"Port Rowan, Norfolk County, Ontario, Canada",108,42.5898,-80.5644
302,CA,Toronto,The Winchester Toronto-Tourist Home,"137 Winchester St, Toronto, Ontario, Canada",7,43.66667,-79.3641
303,CA,Toronto,The Ivy at Verity,"111D Queen St E, Toronto, Ontario, Canada",154,43.6533,-79.3742
304,CA,Toronto,Residence Inn by Marriott Toronto Mississauga Southwest,"2145 North Sheridan Way, Mississauga, Ontario, Canada",8,43.52287,-79.65078
305,CA,Toronto,Newton Villa,"8 Merrydale Court, Brampton, Ontario, Canada",99,43.79764,-79.74061
306,CA,Toronto,The Westlake,"2847 Lake Shore Blvd W, Toronto, Ontario, Canada",30,43.63216,-79.43043
307,CA,Toronto,Creekside B&B and Guest Suite,"3158 Pinemeadow Dr, Burlington, Ontario, Canada",94,43.36928,-79.82364
308,CA,Toronto,Plantation House Bed and Breakfast,"14 North St, Port Hope, Ontario, Canada",149,43.95533,-78.29696
309,CA,Toronto,Cottage by the Lake,"5463 Blezard Dr, Beamsville, Lincoln, Ontario, Canada",64,43.1961,-79.50052
310,CA,Toronto,Chesley's Inn,"40 First St W, Cornwall, Ontario, Canada",112,45.01609,-74.72967
311,CA,Toronto,Hotel-Motel Drummond,"105 Blvd Saint Joseph West, Drummondville, Quebec, Canada",296,45.89947,-72.52531
312,CA,Toronto,Yonge Suites Furnished Apartments,"209 Yonge St, Toronto, Ontario, Canada",39,43.65369,-79.37943
313,CA,Toronto,Comfort Inn,"605 Bloor St W, Oshawa, Ontario, Canada",142,43.87432,-78.87813
314,CA,Toronto,Indian Line Campground,"7625 Finch Ave, Brampton, Ontario, Canada",51,43.73637,-79.63661
315,CA,Toronto,Canada Suites Toronto Furnished Rentals,"55 Bloor St E, Toronto, Ontario, Canada",81,43.67028,-79.38517
316,CA,Toronto,Seaway Manor Bed and Breakfast,"465 Stone St S, Gananoque, Ontario, Canada",126,44.32671,-76.1583
317,CA,Toronto,Osler House,"30 South St W, Dundas, Hamilton, Ontario, Canada",102,43.26062,-79.94844
318,CA,Toronto,The Percy Bed & Breakfast,"6 Percy St, Toronto, Ontario, Canada",29,43.65526,-79.35766
319,CA,Toronto,Sonder The Elm,"159 Elm St, Toronto, Ontario, Canada",7,43.65615,-79.39005
320,CA,Toronto,The Rosemont Residences,"50 John St 2nd Floor, Toronto, Ontario, Canada",35,43.6456,-79.38961
321,CA,Toronto,Whitehall Suites - Toronto,"270 Wellington St W, Toronto, Ontario, Canada",10,43.64501,-79.39127
322,CA,Toronto,Est Hotel,"1790 Albion Rd, Toronto, Ontario, Canada",79,43.74456,-79.60655
323,CA,Toronto,Toronto Rooms and Suites,"357 Spadina Ave, Toronto, Ontario, Canada",8,43.65558,-79.39865
324,CA,Toronto,The Only Backpackers Inn,"966 Danforth Ave, Toronto, Ontario, Canada",71,43.68052,-79.33791
325,CA,Toronto,Montecassino Place Suites Hotel,"3710 Chesswood Dr, Toronto, Ontario, Canada",157,43.75602,-79.4753
326,CA,Toronto,Travelodge by Wyndham North Bay Lakeshor,"718 Lakeshore Dr, North Bay, Northeastern Ontario, Ontario, Canada",651,46.26584,-79.43488
327,CA,Toronto,Green Acres Motel,"1303 Lakeshore Rd E, Mississauga, Ontario, Canada",41,43.58349,-79.55277
328,CA,Toronto,Fox Motor Inn,"297 Dundas St W, Napanee, Lennox and Addington County, Ontario, Canada",348,44.24126,-76.96313
329,CA,Toronto,Algonquin Eco-Lodge,"3594 Elephant Lake Rd, Algonquin Provincial Park, Ontario, Canada",142,45.19606,-78.12894
330,CA,Toronto,Toronto Luxury Accommodations - 263 Wellington Street West,"263 Wellington St W, Toronto, Ontario, Canada",6,43.64467,-79.39088
331,CA,Toronto,Best Western Hotel Universel Drummondville,"915 Rue Hains, Drummondville, Quebec, Canada",688,45.90026,-72.52272
332,CA,Toronto,Rose Garden Bed and Breakfast,"1030 Bathurst St, Toronto, Ontario, Canada",70,43.67123,-79.4139
333,CA,Toronto,Kaisar Guest House,"372A College St, Toronto, Ontario, Canada",41,43.65736,-79.40485
334,CA,Toronto,Glenn-Burney Lodge Cabins,"49 Glen Burney Rd, Parry Sound, Northeastern Ontario, Ontario, Canada",80,45.33699,-80.023
335,CA,Toronto,Sonder The Slate,"348 Adelaide St W, Toronto, Ontario, Canada",54,43.6474,-79.39331
336,CA,Toronto,"Holiday Inn Express & Suites Milton, an IHG Hotel","2750 High Point Drive, Milton, Ontario, Canada",170,43.53323,-79.90884
337,CA,Toronto,Pimblett's Downtown Toronto B&B,"242 Gerrard St E, Toronto, Ontario, Canada",110,43.66198,-79.36966
338,CA,Toronto,Global Village Backpackers,"460 King St W, Toronto, Ontario, Canada",166,43.64563,-79.39545
339,CA,Toronto,Lord Nelson Motel,"1664 Highway 15, Kingston, Ontario, Canada",257,44.28555,-76.43417
340,CA,Toronto,Pelicanstay at Square One Mall,"3880 Duke of York Blvd, Mississauga, Ontario, Canada",77,43.58698,-79.64055
341,CA,Toronto,Butterfingers B&B,"105 Sumach St, Toronto, Ontario, Canada",14,43.65785,-79.35916
342,CA,Toronto,Travelodge Mississauga Toronto,"1767 Dundas St E, Mississauga, Ontario, Canada",7,43.61811,-79.57556
343,CA,Toronto,Brighton Inn,"40 Young St, Brighton, Ontario, Canada",142,44.04414,-77.73829
344,CA,Toronto,Toronto Downtown - East Furnished Apartments,"4 Newbold Ave, Toronto, Ontario, Canada",7,43.67538,-79.31816
345,CA,Toronto,Royal Oak Inn,"376 Dundas St E, Toronto, Ontario, Canada",200,43.65907,-79.36839
346,CA,Toronto,Glen Rouge Campground,"7450 Kingston Rd, Toronto, Ontario, Canada",59,43.67805,-79.30148
347,CA,Toronto,Lowther Suites,"88 Lowther Ave, Toronto, Ontario, Canada",7,43.6696,-79.40275
348,CA,Toronto,Inverness - High Park B & B,"287 Humberside Ave, Toronto, Ontario, Canada",69,43.66019,-79.4688
349,CA,Toronto,Simply Comfort Gorgeous Apartments in the Heart of Toronto,"12-14 York St, Toronto, Ontario, Canada",9,43.69516,-79.46847
350,CA,Toronto,University Apartment,"16 Willison Square, Toronto, Ontario, Canada",43,43.65226,-79.39887
351,CA,Toronto,The Clarence Park,"7 Clarence Sq, Toronto, Ontario, Canada",163,43.64474,-79.39392
352,CA,Toronto,Chestnut Residence & Conference Centre,"89 Chestnut St, Toronto, Ontario, Canada",159,43.65425,-79.38522
353,CA,Toronto,Glen Grove Conservatory Tower,"736 Bay St, Toronto, Ontario, Canada",114,43.65935,-79.38565
354,CA,Toronto,Walnut House B&B,"134 Forsythe St, Oakville, Ontario, Canada",43,43.44274,-79.67374
355,CA,Toronto,Toronto's Favourite Urban B&B,"51 Bowie Ave, Toronto, Ontario, Canada",5,43.69686,-79.4537
356,CA,Toronto,Life Suites Loft - CN Tower,"20 John St, Toronto, Ontario, Canada",45,43.6443,-79.38917
357,CA,Toronto,Ryerson University - Pitman Hall Residence,"160 Mutual St, Toronto, Ontario, Canada",40,43.65941,-79.37693
358,CA,Toronto,Hampton House Bed & Breakfast,"146 Hampton Ave, Toronto, Ontario, Canada",2,43.67615,-79.3526
359,CA,Toronto,Canada Suites on Bay,"736 Bay St, Toronto, Ontario, Canada",107,43.65935,-79.38565
360,CA,Toronto,The Annex,"296 Brunswick Ave, Toronto, Ontario, Canada",49,43.6655,-79.4076
361,CA,Toronto,Smiley's B&B,"4 Dacotah Ave, Toronto, Ontario, Canada",6,43.62684,-79.35991
362,CA,Toronto,Ada's Guesthouse,"29 Linden St, Toronto, Ontario, Canada",60,43.67048,-79.37675
363,CA,Toronto,Keppner Guesthouse,"41 Huntley St, Toronto, Ontario, Canada",75,43.67014,-79.37822
364,CA,Toronto,Margie Townhome Suite,"44 McGill St, Toronto, Ontario, Canada",37,43.66046,-79.38082
365,CA,Toronto,Filmores Hotel,"212 Dundas St E, Toronto, Ontario, Canada",38,43.65774,-79.37341
366,CA,Toronto,Barrie KOA Holiday,"3138 Penetanguishene Road, Springwater, Ontario, Canada",59,44.51585,-79.71474
367,CA,Toronto,Global Guest House,"9 Spadina Rd, Toronto, Ontario, Canada",51,43.66756,-79.40391
368,CA,Toronto,Hotel Le Germain Montreal,"2050, Rue Mansfield, Montreal, Quebec, Canada",860,45.5025,-73.57436
369,CA,Toronto,Kensington Suites,"102 Bellevue Ave, Toronto, Ontario, Canada",15,43.65608,-79.40456
370,CA,Toronto,Massey College Summer Rentals,"4 Devonshire Pl, Toronto, Ontario, Canada",17,43.66448,-79.39727
371,CA,Toronto,Comfort Inn Riviere-du-Loup,"85 boul. Cartier, Riviere du Loup, Bas-Saint-Laurent, Quebec, Canada",171,47.8505,-69.53983
372,CA,Toronto,Somerset Bed & Breakfast,"111 Front Street, Niagara-on-the-Lake, Ontario, Canada",40,43.25862,-79.07154
373,CA,Toronto,Deluxe Inn,"1554 The Queensway, Toronto, Ontario, Canada",70,43.639,-79.46187
374,CA,Toronto,Econo Lodge,"205, Chemin Des Poiriers, Montmagny, Chaudiere-Appalaches, Quebec, Canada",129,46.9696,-70.57851
375,CA,Toronto,The Avalon,"574 Sherbourne St, Toronto, Ontario, Canada",42,43.67048,-79.37635
376,CA,Toronto,Chinatown Travelers Home,"31 Grange Ave, Toronto, Ontario, Canada",74,43.65229,-79.39489
377,CA,Toronto,The Avalon Yorkville,"155 Yorkville Ave, Toronto, Ontario, Canada",70,43.67027,-79.39435
378,CA,Toronto,Castlegate Bed & Breakfast Inn,"219 Spadina Rd, Toronto, Ontario, Canada",73,43.67441,-79.40666
379,CA,Toronto,Atlas Suites - Mariner Furnished Apartments,"35 Mariner Terr, Toronto, Ontario, Canada",66,43.63974,-79.39209
380,CA,Toronto,Beverley Place,"226 Beverley St, Toronto, Ontario, Canada",63,43.6578,-79.39578
381,CA,Toronto,Neill-Wycik Backpackers Hotel,"96 Gerrard St E, Toronto, Ontario, Canada",150,43.66031,-79.37752
382,CA,Toronto,Havinn International Guest House,"118 Spadina Rd, Toronto, Ontario, Canada",80,43.67246,-79.40639
383,CA,Toronto,Rheinhessen Estate Bed & Breakfast,"1108 Lakeshore Road West Fireline 600, St. Catharines, Ontario, Canada",29,43.1872,-79.29945
384,CA,Toronto,Saint Lawrence Residences & Suites,"135 Jarvis St, Toronto, Ontario, Canada",77,43.65327,-79.37277
385,CA,Toronto,Veeds Private Suites,"300 Front St W, Toronto, Ontario, Canada",29,43.64406,-79.38944
386,CA,Toronto,Posh Digs,"414 Markham St, Toronto, Ontario, Canada",17,43.65966,-79.41065
387,CA,Toronto,Hampton Inn & Suites by Hilton Belleville,"784 Bell Blvd., Belleville, Ontario, Canada",77,44.17669,-77.44359
388,CA,Toronto,Drake Devonshire Inn,"24 Wharf Street, Wellington, Prince Edward County, Ontario, Canada",322,44.0418,-77.73695
389,CA,Toronto,Tigh-na-Mara Bed and Breakfast,"27 Shelley Ave, St. Catharines, Ontario, Canada",17,43.1985,-79.28114
390,CA,Toronto,The Republic Delsuites,"70 Roehampton Ave, Toronto, Ontario, Canada",6,43.7087,-79.39671
391,CA,Toronto,Bombay Suites,"6843 Simpson Pioneer Trail, Mississauga, Ontario, Canada",71,43.62831,-79.71905
392,CA,Toronto,Inn on the Moraine,"15535 Mount Pleasant Rd, Caledon, Ontario, Canada",70,43.93863,-79.76925
393,CA,Toronto,Mina's Guesthouse,"246 Sherbourne St, Toronto, Ontario, Canada",51,43.65857,-79.37141
394,CA,Toronto,Harmony Outdoor Inn,"6 Harmony Lane, Parry Sound, Northeastern Ontario, Ontario, Canada",70,45.35896,-80.01344
395,CA,Toronto,Hotel Levesque,"171 Fraser St, Riviere du Loup, Bas-Saint-Laurent, Quebec, Canada",852,47.83061,-69.53496
396,CA,Toronto,Rawley Resort,"2900 Kellys Road, Port Severn, Severn Township, Ontario, Canada",426,44.80572,-79.71822
397,CA,Toronto,"Holiday Inn Express & Suites 1000 Islands - Gananoque, an IHG Hotel","777 King St E, Gananoque, Ontario, Canada",606,44.33748,-76.14678
398,CA,Toronto,Admiral Saint George B&B,"305 St. George St, Toronto, Ontario, Canada",31,43.67492,-79.40307
399,CA,Toronto,The Manse Boutique Inn & Spa,"10 Chapel St, Picton, Prince Edward County, Ontario, Canada",274,44.0404,-77.73622
400,CA,Toronto,Bonnevue Manor Bed & Breakfast Place,"33 Beaty Ave, Toronto, Ontario, Canada",55,43.63748,-79.44005
401,CA,Toronto,bE SixFifty Hotel,"650 Bay St, Toronto, Ontario, Canada",112,43.65703,-79.38441
402,CA,Toronto,Waterfront Hotel Downtown Burlington,"2020 Lakeshore Rd, Burlington, Ontario, Canada",580,43.32424,-79.79527
403,CA,Toronto,Sandman Hotel Vancouver Airport,"3233 St. Edwards Dr, Richmond, British Columbia, Canada",577,49.19098,-123.11239
404,CA,Toronto,Residence & Conference Centre - Brampton,"7897 McLaughlin Rd, Brampton, Ontario, Canada",33,43.65738,-79.73663
405,CA,Toronto,West Queen West Hotel,"1521 Queen St W, Toronto, Ontario, Canada",95,43.63938,-79.44182
406,CA,Toronto,Edward Hotel North York,"185 Yorkland Blvd, Toronto, Ontario, Canada",50,43.77072,-79.33638
407,CA,Toronto,Elmhirst's Resort,"1045 Settlers Line, Keene, Otonabee-South Monaghan, Ontario, Canada",279,44.25113,-78.10691
408,CA,Toronto,Urban Living Suites,"791 Dundas St W, Toronto, Ontario, Canada",67,43.6517,-79.40773
409,CA,Toronto,Milton Heights Campground,"8690 Tremaine Rd, Milton, Ontario, Canada",56,43.48288,-79.87972
410,CA,Toronto,Glen Grove Suites at The Maple Leaf,"390 Queens Quay W, Toronto, Ontario, Canada",48,43.63813,-79.39069
411,CA,Toronto,Kingbridge Conference Centre & Hotel,"12750 Jane St, King City, Ontario, Canada",75,43.91762,-79.55629
412,CA,Toronto,Hotel Brossard,"7365 Marie-Victorin Blvd, Brossard, Quebec, Canada",587,45.46245,-73.49164
413,CA,Toronto,Windermere House Resort & Hotel,"2508 Windermere Road, Windermere, Muskoka Lakes, Muskoka District, Ontario, Canada",274,45.16389,-79.54875
414,CA,Toronto,Four Points by Sheraton St. Catharines Niagara Suites,"3530 Schmon Parkway, Thorold, Ontario, Canada",456,43.11764,-79.23744
415,CA,Toronto,Best Western Plus Durham Hotel & Conference Centre,"559 Bloor St W, Oshawa, Ontario, Canada",474,43.87464,-78.87683
416,CA,Toronto,"Staybridge Suites Hamilton - Downtown, an IHG Hotel","20 Caroline Street South, Hamilton, Ontario, Canada",337,43.25805,-79.87635
417,CA,Toronto,Hamilton Plaza Hotel and Conference Center,"150 King St E, Hamilton, Ontario, Canada",306,43.25511,-79.86512
418,CA,Toronto,Monte Carlo Inn - Oakville Suites,"374 South Service Rd E, Oakville, Ontario, Canada",286,43.46229,-79.68195
419,CA,Toronto,All Days House #3,"572 Sherbourne St, Toronto, Ontario, Canada",24,43.67042,-79.37633
420,CA,Toronto,Super 5 Inn,"2171 Dundas St E, Mississauga, Ontario, Canada",43,43.62621,-79.56701
421,CA,Toronto,Park Motel,"3126 Kingston Rd, Toronto, Ontario, Canada",24,43.67805,-79.30148
422,CA,Toronto,TownePlace Suites by Marriott Belleville,"400 Bell Blvd, Belleville, Ontario, Canada",268,44.18289,-77.42301
