Index,Country,City,Hotel,Address,Popularity
392,US,Detroit,FRONTDESK The Ashley Apts Downtown Detroit,"Downtown, Detroit, Michigan",1
393,US,Detroit,Detroit International House,"5746 Burns Avenue, Detroit, Michigan",1
394,US,Detroit,Detroit Vacation Rentals,"8638 Joseph Campau St, Hamtramck, Michigan",1
395,US,Detroit,Hampton Inn Chicago Downtown/N Loop/Michigan Ave,"68 E Wacker Pl, Chicago, Illinois",1257
396,US,Detroit,Roam Inn,"815 W Munising Ave, Munising, Upper Peninsula, Michigan",664
397,US,Detroit,Best Western Plus Hawthorne Terrace Hotel,"3434 N Broadway St, Chicago, Illinois",1423
398,US,Detroit,Omni Chicago Hotel,"676 N Michigan Ave, Chicago, Illinois",4256
399,US,Detroit,Courtyard by Marriott Chicago Downtown/Magnificent Mile,"165 East Ontario Street, Chicago, Illinois",2035
400,US,Detroit,Hyatt Centric The Loop Chicago,"100 W Monroe St, Chicago, Illinois",1169
401,US,Detroit,The H Hotel,"111 W Main St, Midland, Michigan",1747
402,US,Detroit,Hampton Inn & Suites Saginaw,"2695 Tittabawassee Rd, Saginaw, Michigan",707
403,US,Detroit,Chicago Getaway Hostel,"616 W Arlington Pl, Chicago, Illinois",1956
404,US,Detroit,Huron House Bed and Breakfast,"3124 North US-23, Oscoda, Michigan",848
405,US,Detroit,"Holiday Inn Express & Suites Cadillac, an IHG Hotel","7642 US Highway 131 S, Cadillac, Michigan",157
406,US,Detroit,"Shoreline Inn & Conference Center, an Ascend Hotel Collection Member","750 Terrace Point Rd, Muskegon, Muskegon County, Michigan",689
407,US,Detroit,DoubleTree by Hilton Hotel Chicago - North Shore Conference Center,"9599 Skokie Blvd, Skokie, Illinois",1486
408,US,Detroit,The Kensington Hotel,"3500 South State Street, Ann Arbor, Michigan",1268
409,US,Detroit,Sleep Inn & Suites,"5597 S 9th St, Kalamazoo, Kalamazoo County, Michigan",1462
410,US,Detroit,Comfort Suites Wixom,"28049 S Wixom Rd, Wixom, Michigan",153
411,US,Detroit,Ramada by Wyndham Marquette,"412 W Washington St, Marquette, Upper Peninsula, Michigan",963
412,US,Detroit,Embassy Suites by Hilton Auburn Hills,"2300 Featherstone Road, Auburn Hills, Michigan",1194
413,US,Detroit,Wyndham Garden Ann Arbor,"2900 Jackson Ave, Ann Arbor, Michigan",774
414,US,Detroit,Days Inn by Wyndham Ann Arbor,"2380 Carpenter Rd, Ann Arbor, Michigan",1082
415,US,Detroit,The Dunes Resort,"333 Blue Star Hwy, Douglas, Allegan County, Michigan",90
416,US,Detroit,Americas Best Value Inn Gaylord,"2880 S Otsego Ave, Gaylord, Otsego County, Michigan",102
417,US,Detroit,Rosemont Inn Resort B&B,"83 Lakeshore Dr, Douglas, Allegan County, Michigan",105
418,US,Detroit,Baymont by Wyndham Port Huron,"1611 Range Rd, Port Huron, Michigan",1116
419,US,Detroit,Comfort Inn & Suites,"1359 Grand Pointe Ct, Grand Blanc, Michigan",963
420,US,Detroit,Holiday Inn Express and Suites Bad Axe,"55 Rapson Lane West, Bad Axe, Michigan",145
421,US,Detroit,Bluewater Inn and Suites,"1030 S Harbor Dr, Grand Haven, Ottawa County, Michigan",118
422,US,Detroit,Econo Lodge,"3750 Easy St, Kalamazoo, Kalamazoo County, Michigan",100
423,US,Detroit,"Inn at Bay Harbor, Autograph Collection","3600 Village Harbor Drive, Bay Harbor, Petoskey, Emmet County, Michigan",698
424,US,Detroit,Grand Hotel,"286 Grand Avenue, Mackinac Island, Mackinac County, Upper Peninsula, Michigan",5120
425,US,Detroit,Embassy Suites by Hilton Chicago Downtown River North,"600 North State Street, Chicago, Illinois",3273
426,US,Detroit,The Kalamazoo House,"447 W South St, Kalamazoo, Kalamazoo County, Michigan",623
427,US,Detroit,South Channel Bed & Breakfast,"5850 Green Dr, Harsens Island, Michigan",4
428,US,Detroit,Prospect Hill Bed & Breakfast,"429 Prospect St, Romeo, Michigan",5
429,US,Detroit,Courtyard by Marriott Albion,"200 S Superior St, Albion, Calhoun County, Michigan",36
430,US,Detroit,Blue Spruce & Lucky Horseshoe Motel and Cabins,"8527 Lake St, Port Austin, Michigan",49
431,US,Detroit,Baymont by Wyndham Midland,"2200 W Wackerly St, Midland, Michigan",638
432,US,Detroit,Super 8 by Wyndham West Branch,"2596 Austin Way, West Branch, Michigan",609
433,US,Detroit,Greencrest Manor,"6174 Halbert Rd E, Battle Creek, Calhoun County, Michigan",29
434,US,Detroit,The Garfield Inn,"8544 Lake St, Port Austin, Michigan",4
435,US,Detroit,Suburban House Motel,"16920 Telegraph Rd, Detroit, Michigan",1
436,US,Detroit,Watervale Inn,"1244 Watervale Rd, Arcadia, Manistee County, Michigan",10
437,US,Detroit,Inn on Water Street - Waterfront Boutique Hotel,"560 S Water St, Marine City, Michigan",37
438,US,Detroit,Royal Inn Motel,"1090 W 8 Mile Rd, Ferndale, Michigan",2
439,US,Detroit,"The St. Clair Inn, A Tribute Portfolio Hotel","500 N Riverside Ave, Saint Clair, Michigan",15
440,US,Detroit,The Buckhorn Resort,"N3919 Buckhorn Dr, Munising, Upper Peninsula, Michigan",41
441,US,Detroit,Parkcrest Inn,"20000 Harper Ave, Harper Woods, Michigan",15
442,US,Detroit,"Staybridge Suites Auburn Hills, an IHG Hotel","917 N. Opdyke Road, Auburn Hills, Michigan",19
443,US,Detroit,Tru by Hilton Gaylord,"1048 West Main Street, Gaylord, Otsego County, Michigan",36
444,US,Detroit,The Inn at Wrigleyville,"3617 N Sheffield Ave # 19, Chicago, Illinois",18
445,US,Detroit,Belvedere Inn & Restaurant,"3656 63rd St, Saugatuck, Allegan County, Michigan",468
446,US,Detroit,Plaza Motor Motel,"3901 I 75 Business Spur, Sault Ste. Marie, Upper Peninsula, Michigan",452
447,US,Detroit,AmericInn by Wyndham Bay City,"3915 Three Mile Rd, Bay City, Michigan",289
448,US,Detroit,"Holiday Inn Express & Suites Ann Arbor West, an IHG Hotel","323 North Zeeb Road, Ann Arbor, Michigan",294
449,US,Detroit,Inn at Torch Lake,"9076 Helena, Alden, Antrim County, Michigan",139
450,US,Detroit,Best Western Of Hartland,"10087 Highland Rd, Hartland, Michigan",312
451,US,Detroit,Best Western Of Hartland,"10087 Highland Rd, Hartland, Michigan",312
452,US,Detroit,The Harbor House Inn,"114 S Harbor Dr, Grand Haven, Ottawa County, Michigan",173
453,US,Detroit,Standish Motel,"525 N Forest St, Standish, Michigan",34
454,US,Detroit,Rodeway Inn & Suites,"2850 W 159th St, Markham, Illinois",35
455,US,Detroit,A Victory Hotel,"23300 Telegraph Rd, Southfield, Michigan",17
456,US,Detroit,Econo Lodge,"40500 Michigan Ave, Canton, Michigan",23
457,US,Detroit,Travelodge by Wyndham Madison Heights MI,"32700 Barrington St, Madison Heights, Michigan",30
458,US,Detroit,Fort Wilkins State Park,"Us 41, Copper Harbor, Upper Peninsula, Michigan",28
459,US,Detroit,Bayview Motel,"7110 US 2-41 M35, Gladstone, Upper Peninsula, Michigan",21
460,US,Detroit,Ossineke State Forest Campground,"Griffin Street, Ossineke, Michigan",7
461,US,Detroit,Island View Resort,"930 E M 134, Cedarville, Mackinac County, Upper Peninsula, Michigan",11
462,US,Detroit,Vitek's Motel,"980 N State St, Saint Ignace, Mackinac County, Upper Peninsula, Michigan",28
463,US,Detroit,Moose Resort - Extended Vacation,"16086 US Highway 2, Cooks, Upper Peninsula, Michigan",47
464,US,Detroit,Robyn's Inn,"932 Penniman Ave, Plymouth, Michigan",17
465,US,Detroit,Williamston Inn Motel,"1133 E Grand River Rd, Williamston, Ingham County, Michigan",23
466,US,Detroit,Trails End Motel,"10100 E Airport Rd, Saint Helen, Michigan",7
467,US,Detroit,Travelers Motor Inn,"9939 Telegraph Rd, Redford, Michigan",1
468,US,Detroit,Red Roof Inn Chicago - O'Hare Airport / Arlington Hts,"22 W Algonquin Rd, Arlington Heights, Illinois",593
469,US,Detroit,McGuire's Motor Inn,"120 S Telegraph Rd, Waterford, Michigan",7
470,US,Detroit,Deer Trail Motel,"3929 N Clare Ave, Harrison, Clare County, Michigan",7
471,US,Detroit,TownePlace Suites by Marriott Ann Arbor,"1301 Briarwood Cir, Ann Arbor, Michigan",380
472,US,Detroit,Woodland Motor Lodge,"267 S. I-75 Business Loop, Grayling, Crawford County, Michigan",83
473,US,Detroit,Holiday Inn Effingham,"1301 Avenue of Mid America, Effingham, Illinois",245
474,US,Detroit,Hilton Garden Inn Lansing West,"633 N. Canal Rd., Lansing, Ingham County, Michigan",84
475,US,Detroit,The Pines Motor Lodge,"56 Blue Star Hwy, Douglas, Allegan County, Michigan",167
476,US,Detroit,Birch Lodge & Motel,"21830 S Birch Lodge Dr, Trout Lake, Upper Peninsula, Michigan",70
477,US,Detroit,Cadillac House Inn,"5502 Main St, Lexington, Michigan",135
478,US,Detroit,New Buffalo Inn & Spa,"231 E Buffalo St, New Buffalo, Berrien County, Michigan",110
479,US,Detroit,Quality Inn Auburn Hills,"1461 N Opdyke Rd, Auburn Hills, Michigan",403
480,US,Detroit,Comfort Inn Utica,"11401 Hall Rd, Utica, Michigan",268
481,US,Detroit,SpringHill Suites by Marriott Lansing West,"111 South Marketplace Boulevard, Lansing, Ingham County, Michigan",182
482,US,Detroit,Lighthouse View Motel,"699 N Huron Ave, Mackinaw City, Cheboygan County, Michigan",150
483,US,Detroit,Staybridge Suites Lansing-Okemos,"3553 Meridian Crossings, Okemos, Ingham County, Michigan",164
484,US,Detroit,Duck Creek RV Resort,"1155 W Riley Thompson Rd, Muskegon, Muskegon County, Michigan",56
485,US,Detroit,Secret of Saugatuck Suites,"560 Campbell Rd, Saugatuck, Allegan County, Michigan",120
486,US,Detroit,Boyden House Inn,"301 S 5th St, Grand Haven, Ottawa County, Michigan",106
487,US,Detroit,Baymont by Wyndham Paw Paw,"111 Ampey Rd, Paw Paw, Van Buren County, Michigan",452
488,US,Detroit,Quality Inn & Suites,"4922 Paradise Rd, Mattoon, Illinois",218
489,US,Detroit,Chimney Corners Resort,"1602 Crystal Dr, Frankfort, Benzie County, Michigan",55
490,US,Detroit,Tee Pee Campground,"11262 US Hwy 23, Mackinaw City, Cheboygan County, Michigan",175
491,US,Detroit,Holiday Inn Express & Suites Salem,"102 Holiday Ln, Salem, Illinois",106
492,US,Detroit,LUDINGTON EAST / PERE MARQUETTE RIVER KOA,"11713 W 40th St, Ludington, Michigan",131
493,US,Detroit,The Way Inn,"414 W Mansion St, Marshall, Calhoun County, Michigan",21
494,US,Detroit,Atlanta Motel,"12520 State St, Atlanta, Michigan",23
495,US,Detroit,"Self Realization Sevalight Centre for Pure Meditation, Healing & Counselling","7187 Drumheller Rd, Bath, Clinton County, Michigan",27
496,US,Detroit,Sheraton Ann Arbor Hotel,"3200 Boardwalk Street, Ann Arbor, Michigan",476
497,US,Detroit,Sonesta ES Suites Ann Arbor,"800 Victors Way, Ann Arbor, Michigan",274
498,US,Detroit,Aloft Bolingbrook,"500 North Janes Avenue, Bolingbrook, DuPage County, Illinois",397
499,US,Detroit,Cedar Hill Lodge,"680 US Highway 2 W, Saint Ignace, Mackinac County, Upper Peninsula, Michigan",392
500,US,Detroit,Caberfae Peaks Ski & Golf Resort,"1 Caberfae Ln, Cadillac, Michigan",87
501,US,Detroit,"Holiday Inn Express & Suites New Buffalo, MI, an IHG Hotel","11500 Holiday Drive, New Buffalo, Berrien County, Michigan",264
502,US,Detroit,Super 8 by Wyndham Marysville/Port Huron Area,"1484 Gratiot Blvd, Marysville, Michigan",477
503,US,Detroit,"Pine Mountain Resort, Trademark Collection by Wyndham","N3332 Pine Mountain Rd, Iron Mountain, Upper Peninsula, Michigan",169
504,US,Detroit,Americas Best Value Inn St. Ignace,"1074 N State St, Saint Ignace, Mackinac County, Upper Peninsula, Michigan",178
505,US,Detroit,Hotel Frankfort & Restaurant,"231 Main St, Frankfort, Benzie County, Michigan",239
506,US,Detroit,Hampton Inn & Suites Kalamazoo-Oshtemo,"5059 South 9th Street, Kalamazoo, Kalamazoo County, Michigan",532
507,US,Detroit,Red Roof PLUS+ Ann Arbor - U of Michigan North,"3621 Plymouth Rd, Ann Arbor, Michigan",413
508,US,Detroit,"Country Inn & Suites by Radisson, Lansing, MI","6511 Centurion Dr, Lansing, Ingham County, Michigan",571
509,US,Detroit,Best Western Gaylord,"1201 W Main St, Gaylord, Otsego County, Michigan",348
510,US,Detroit,Knights Inn Traverse City,"360 Munson Ave, Traverse City, Grand Traverse County, Michigan",373
511,US,Detroit,"Holiday Inn Express St. Ignace-Lake Front, an IHG Hotel","965 N State St, Saint Ignace, Mackinac County, Upper Peninsula, Michigan",422
512,US,Detroit,Days Inn & Suites by Wyndham Rochester Hills MI,"1919 Star Batt Dr, Rochester Hills, Michigan",190
513,US,Detroit,"Holiday Inn Grand Haven-Spring Lake, an IHG Hotel","940 W Savidge Street, Spring Lake, Ottawa County, Michigan",57
514,US,Detroit,Baymont by Wyndham Auburn Hills,"1294 N Opdyke Rd, Auburn Hills, Michigan",566
515,US,Detroit,Red Roof Inn & Suites Lake Orion / Auburn Hills,"2755 S Lapeer Rd, Lake Orion, Michigan",242
516,US,Detroit,Bay Mills Resort & Casino,"11386 W Lakeshore Dr, Brimley, Upper Peninsula, Michigan",171
517,US,Detroit,Baraga Lakeside Inn,"900 U.s. 41, Baraga, Upper Peninsula, Michigan",139
518,US,Detroit,Cocoa Cottage Bed and Breakfast,"223 S Mears Ave, Whitehall, Muskegon County, Michigan",169
