Index,Country,City,Hotel,Address,Popularity
751,CA,Montreal,Relais Magpie Relay Resort,"24 Rue des Pins, Dubreuilville, Northeastern Ontario, Ontario, Canada",100
752,CA,Montreal,Comfort Inn,"605 Bloor St W, Oshawa, Ontario, Canada",142
753,CA,Montreal,Cheticamp Motel,"14764 Cabot Trail, Cheticamp, Cape Breton Island, Nova Scotia, Canada",40
754,CA,Montreal,Motel Boulevard Cartier,"80, boul. Cartier, Riviere du Loup, Bas-Saint-Laurent, Quebec, Canada",53
755,CA,Montreal,Auberge La Grange de l'Ile,"517 Chemin du Carrefour, Saint-Pierre-de-l'lle-d'Orleans, Ile d'Orleans, Quebec, Canada",54
756,CA,Montreal,Days Inn by Wyndham Trois-Rivieres,"3155 Boulevard Saint Jean, Trois-Rivieres, Quebec, Canada",237
757,CA,Montreal,"InterContinental Toronto Centre, an IHG Hotel","225 Front Street West, Toronto, Ontario, Canada",3334
758,CA,Montreal,Residence Inn Toronto Downtown/Entertainment District,"255 Wellington St W, Toronto, Ontario, Canada",1967
759,CA,Montreal,Downtown Mcgill & Guy,"3730 A Chemin de la Cote-des-Neiges, Montreal, Quebec, Canada",1
760,CA,Montreal,Gite au Rythme du temps,"30 rue Guy, Saint-Come, Quebec, Canada",1
761,CA,Montreal,La Maison Sur Sherbrooke,"Rue Sherbrooke Est 2920, Montreal, Quebec, Canada",1
762,CA,Montreal,MTLVacationrentals-The MTLVR Kisses,"4494 Rue Garnier, Montreal, Quebec, Canada",1
763,CA,Montreal,Quality Inn & Suites,"1 Boul. Arthabaska est., Victoriaville, Quebec, Canada",168
764,CA,Montreal,Manoir Alpine,"1455 Chemin Pierre Peladeau, Sainte-Adele, Quebec, Canada",9
765,CA,Montreal,Motel Normandie,"1111 boulevard St-Laurent Ouest, Louiseville, Quebec, Canada",22
766,CA,Montreal,Cardinal/Ottawa South KOA,"609 Pittston Road, Cardinal, Ontario, Canada",118
767,CA,Montreal,Merland Park Cottages,"12488 Loyalist Parkway, Picton, Prince Edward County, Ontario, Canada",86
768,CA,Montreal,Chateau Madelinot,"323 Qc-199, Fatima, Ile du Cap aux Meules, Iles de la Madeleine, Quebec, Canada",102
769,CA,Montreal,124 on Queen Hotel and Spa,"124 Queen Street, Niagara-on-the-Lake, Ontario, Canada",735
770,CA,Montreal,"The Ritz-Carlton, Toronto","181 Wellington St W, Toronto, Ontario, Canada",2050
771,CA,Montreal,Fairmont Le Chateau Frontenac,"1 Rue des Carrieres, Quebec City, Quebec, Canada",7422
772,CA,Montreal,The Westin Ottawa,"11 Colonel By Drive, Ottawa, Ontario, Canada",2589
773,CA,Montreal,Residences Universitaires UQAM East,"303 Boulevard Rene-Levesque Est, Montreal, Quebec, Canada",26
774,CA,Montreal,Fairmont Waterfront,"900 Canada Place Way, Vancouver, British Columbia, Canada",4393
775,CA,Montreal,Lord Nelson Motel,"1664 Highway 15, Kingston, Ontario, Canada",257
776,CA,Montreal,L'Auberge des Battures,"6295 Boul. de la Grande Baie Sud, La Baie, Saguenay, Saguenay–Lac-Saint-Jean Region, Quebec, Canada",237
777,CA,Montreal,Auberge Cap Martin,"93, Route 132 Ouest, La Pocatiere, Bas-Saint-Laurent, Quebec, Canada",62
778,CA,Montreal,1000 Islands / Kingston KOA,"2039 Corduke's Rd, Kingston, Ontario, Canada",61
779,CA,Montreal,Auberge Chateau Lamontagne,"170, 1ere Avenue Est, Sainte Anne des Monts, Gaspesie Region, Quebec, Canada",98
780,CA,Montreal,Hotel Motel Manoir de Perce,"212 Route 132 ouest, Perce, Gaspesie Region, Quebec, Canada",146
781,CA,Montreal,Chateau Logue Hotel,"12 rue Comeau, Maniwaki, Outaouais Region, Quebec, Canada",74
782,CA,Montreal,Comfort Inn & Suites,"31 Community Road, Napanee, Lennox and Addington County, Ontario, Canada",31
783,CA,Montreal,Motel de l'Outlet,"82 rue de Hatley, Magog, Quebec, Canada",89
784,CA,Montreal,Grand Times Hotel Drummondville,"530 Rue St Amant, Drummondville, Quebec, Canada",141
785,CA,Montreal,Auberge Montebello,"676 Notre-Dame, Montebello, Outaouais Region, Quebec, Canada",114
786,CA,Montreal,Ottawa Municipal Campground,"411 Corkstown Rd, Ottawa, Ontario, Canada",32
787,CA,Montreal,Travelodge by Wyndham Trois-Rivieres,"3600 Boul. Gene H Kruger, Trois-Rivieres, Quebec, Canada",327
788,CA,Montreal,Quality Hotel & Suites,"4206 King Street West, Sherbrooke, Quebec, Canada",78
789,CA,Montreal,Comfort Inn Trois Rivieres,"6255 rue Corbeil, Trois-Rivieres, Quebec, Canada",105
790,CA,Montreal,Auberge Lakeview,"50 rue Victoria, Knowlton, Lac-Brome, Quebec, Canada",71
791,CA,Montreal,River Rock Inn,"2808 Chamberland St, Rockland, Ontario, Canada",77
792,CA,Montreal,Domaine Belle Plage,"192 rue sainte-Anne, Baie-St-Paul, Charlevoix, Quebec, Canada",146
793,CA,Montreal,Travelodge Baie Comeau,"285 Boulevard La Salle, Baie Comeau, Quebec, Canada",173
794,CA,Montreal,Cafe Krieghoff,"1091 Cartier Ave, Quebec City, Quebec, Canada",91
795,CA,Montreal,Motel Tremblant,"Highway 117, Km 111, Mont Tremblant, Quebec, Canada",71
796,CA,Montreal,Complexe Le 60,"600 chemin Des Frenes, Piedmont, Quebec, Canada",121
797,CA,Montreal,Travelodge Baie Comeau,"285 Boulevard La Salle, Baie Comeau, Quebec, Canada",173
798,CA,Montreal,Motel Le Jolibourg,"60 rue Principale, Saint Sauveur des Monts, Quebec, Canada",129
799,CA,Montreal,"Hotel Le Victorin, Ascend Hotel Collection","19 Boulevard Arthabaska East, Victoriaville, Quebec, Canada",173
800,CA,Montreal,Deep River Motel,"33695 Highway 17 West, Deep River, Ontario, Canada",59
801,CA,Montreal,Hotel Bourbon,"1578 Ste-Catherine Est, Montreal, Quebec, Canada",5
802,CA,Montreal,Montreals Discovery Center,"2131 Rue Saint-Christophe, Montreal, Quebec, Canada",1
803,CA,Montreal,Bookit Montreal - Rue Saint Hubert,"2024 Rue Saint Hubert, Montreal, Quebec, Canada",1
804,CA,Montreal,Gite B&B Montreal,"6567 Boulevard Pie-IX, Montreal, Quebec, Canada",4
805,CA,Montreal,Studio St-Denis,"3947 St Denis, Montreal, Quebec, Canada",2
806,CA,Montreal,Auberge The King Edward Bed and Breakfast,"525 King Edward Ave, Ottawa, Ontario, Canada",658
807,CA,Montreal,"The Westin Harbour Castle, Toronto","1 Harbour Square, Toronto, Ontario, Canada",5462
808,CA,Montreal,Hilton Toronto,"145 Richmond Street West, Toronto, Ontario, Canada",3987
809,CA,Montreal,Fairmont Tremblant,"3045 Chemin de la Chapelle, Mont Tremblant, Quebec, Canada",2311
810,CA,Montreal,Travel Inn & Suites,"915 George Street, Hearst, Northeastern Ontario, Ontario, Canada",64
