Index,Country,City,Hotel,Address,Popularity
756,CA,Toronto,Delta Hotels by Marriott Waterloo,"110 Erb St W, Waterloo, Region of Waterloo, Ontario, Canada",428
757,CA,Toronto,Pinery Provincial Park,"Rr 2, Grand Bend, Lambton Shores, Ontario, Canada",231
758,CA,Toronto,Knights Inn Kitchener,"1455 Weber St E, Kitchener, Region of Waterloo, Ontario, Canada",130
759,CA,Toronto,Place St-Bernard,"135 Chemin de Kandahar, Mont Tremblant, Quebec, Canada",287
760,CA,Toronto,The Piano Inn 1884,"217 Queen St, Port Perry, Ontario, Canada",155
761,CA,Toronto,The Dawson House,"122 North River Rd, Charlottetown, Prince Edward Island, Canada",160
762,CA,Toronto,Blue Gables Bed & Breakfast,"4305 Simcoe St, Niagara Falls, Ontario, Canada",229
763,CA,Toronto,Auberge West Brome,"128 Route 139, West Brome, Lac-Brome, Quebec, Canada",443
764,CA,Toronto,Lazy Bear Lodge,"313 Kelsey Blvd., Churchill, Manitoba, Canada",253
765,CA,Toronto,Accueil Chez Francois B&B,"4031 Papineau, Montreal, Quebec, Canada",386
766,CA,Toronto,Stone Gate Inn,"437 Laclie St, Orillia, Ontario, Canada",753
767,CA,Toronto,Camping in Muskoka,"1083 Reay Rd E, Gravenhurst, Muskoka District, Ontario, Canada",35
768,CA,Toronto,Travelodge Barrie On Bayfield,"300 Bayfield St, Barrie, Ontario, Canada",962
769,CA,Toronto,Atlas Suites Toronto,"15 Iceboat Terr, Toronto, Ontario, Canada",10
770,CA,Toronto,Four Points by Sheraton Vaughan,"3400 Steeles Avenue West, Concord, Vaughan, Ontario, Canada",4
771,CA,Toronto,Days Inn by Wyndham London,"1100 Wellington Rd, London, Ontario, Canada",678
772,CA,Toronto,Ellis House Bed and Breakfast,"4284 Ellis St, Niagara Falls, Ontario, Canada",169
773,CA,Toronto,Ahmic Lake Resort,"50 Robinson Rd, Ahmic Harbour, Northeastern Ontario, Ontario, Canada",28
774,CA,Toronto,Airport Motor Inn Marathon,"Trans-Canada Highway 17 & Peninsula Road, Marathon, Thunder Bay District, Ontario, Canada",153
775,CA,Toronto,Novotel Montreal Centre,"1180 Rue de la Montagne, Montreal, Quebec, Canada",2215
776,CA,Toronto,Niagara Falls Marriott Fallsview Hotel & Spa,"6740 Fallsview Blvd, Niagara Falls, Ontario, Canada",8984
777,CA,Toronto,Travelodge by Wyndham Niagara Falls Fallsview,"5599 River Rd, Niagara Falls, Ontario, Canada",1308
778,CA,Toronto,Aloft Montreal Airport,"500 McMillan Ave, Dorval, Quebec, Canada",958
779,CA,Toronto,Moffat Inn,"60 Picton St., Niagara-on-the-Lake, Ontario, Canada",339
780,CA,Toronto,Auberge Saintlo Montreal,"1030 Mackay, Montreal, Quebec, Canada",460
781,CA,Toronto,TownePlace Suites by Marriott Saskatoon,"247 Willis Crescent, Saskatoon, Saskatchewan, Canada",115
782,CA,Toronto,Panorama Camp - Cottages and Trailer Park,"121A Du Lac Ave, Lavigne, Northeastern Ontario, Ontario, Canada",14
783,CA,Toronto,Tincup Wilderness Lodges,"Tincup Lake, Tincup Lake, Yukon, Canada",19
784,CA,Toronto,"The Water Tower Inn, BW Premier Collection","360 Great Northern Rd, Sault Ste. Marie, Northeastern Ontario, Ontario, Canada",1046
785,CA,Toronto,Days Inn by Wyndham Ste. Helene-de-Bagot,"410 rue Couture, Sainte-Helene-de-Bagot, Quebec, Canada",151
786,CA,Toronto,Harlem Stonegate B&B,"2341 Harlem Rd., Elgin, Rideau Lakes, Ontario, Canada",53
787,CA,Toronto,Elegant Suite at Bloor Bathurst,"700 Bathurst St, Toronto, Ontario, Canada",2
788,CA,Toronto,Blue Pigeon Resort,"79 Fire Rt 103B, Municipality of Trent Lakes, Ontario, Canada",66
789,CA,Toronto,Comfort Inn Simcoe,"85 Queensway E, Simcoe, Norfolk County, Ontario, Canada",116
790,CA,Toronto,Comfort Inn & Suites,"20 Samnah Cres, Ingersoll, Ontario, Canada",137
791,CA,Toronto,Comfort Inn Hamilton,"183 Centennial Pky N, Hamilton, Ontario, Canada",154
792,CA,Toronto,Bissell's Hideaway,"205 Metler Rd, Pelham, Ontario, Canada",187
793,CA,Toronto,Newmarket Hotel and Suites,"100 Pony Dr, Newmarket, Ontario, Canada",269
794,CA,Toronto,Norfolk Guest House,"102 Eramosa Rd, Guelph, Ontario, Canada",186
795,CA,Toronto,The Red Coat,"5 Front Street South, Queenston, Niagara-on-the-Lake, Ontario, Canada",201
796,CA,Toronto,B&B Le Cartier,"1219 Rue Cartier, Montreal, Quebec, Canada",190
797,CA,Toronto,Pine Lodge Inn,"484 Muskoka Rd 10, Port Sydney, Huntsville, Muskoka District, Ontario, Canada",158
798,CA,Toronto,Twin Maples Bed and Breakfast,"226 Water St, Cobourg, Ontario, Canada",33
799,CA,Toronto,Days Inn by Wyndham Trois-Rivieres,"3155 Boulevard Saint Jean, Trois-Rivieres, Quebec, Canada",238
800,CA,Toronto,Red Rock Inn,"145 White Boulevard, Red Rock, Thunder Bay District, Ontario, Canada",97
801,CA,Toronto,Massey Motel,"295 Sable St W, Massey, Northeastern Ontario, Ontario, Canada",39
802,CA,Toronto,Good Night Motel,"664 Main St W, Port Colborne, Ontario, Canada",55
803,CA,Toronto,Swallowdale Inn B & B,"46 Roe Rd, Huntsville, Muskoka District, Ontario, Canada",87
804,CA,Toronto,Terrace Guest House,"298 Jarvis Street, Suite 303, Toronto, Ontario, Canada",2
805,CA,Toronto,Motel Le Magistral,"556 Chemin de Desserte Nord, Villeroy, Quebec, Canada",4
806,CA,Toronto,Merland Park Cottages,"12488 Loyalist Parkway, Picton, Prince Edward County, Ontario, Canada",86
807,CA,Toronto,Blue Water Acres,"1052 Rat Bay Rd, Huntsville, Muskoka District, Ontario, Canada",81
808,CA,Toronto,The Roehampton Hotel,"808 Mount Pleasant Rd, Toronto, Ontario, Canada",1
809,CA,Toronto,Ansaku,"RR#2 606127 Sideroad 13a, Markdale, Grey County, Ontario, Canada",14
810,CA,Toronto,Gite Passion Tendresse (B&B),"130 Chemin de Fulford, Shefford, Quebec, Canada",14
811,CA,Toronto,Thistlebrae B&B,"146 Garafraxa St E, Fergus, Centre Wellington, Ontario, Canada",10
